x1,x2,x3,f(x1,x2,x3)
9900830,6464007,9.72,45.22
5560918,8430026,9.70,33.22
3664754,3848070,8.41,13.30
1669528,9247227,8.82,13.23
8099082,3673442,8.26,29.07
5082910,7170268,9.10,29.35
8135798,334391,9.03,2.23
7350450,6278934,0.79,4978.63
1370014,3343467,2.92,35.88
1731320,9534557,5.18,41.11
6125338,4988402,3.26,192.11
6395555,5462146,1.62,888.36
9052994,1398766,3.53,67.99
7862993,7159610,2.09,861.19
7871677,4580467,4.17,138.52
1442068,9355375,5.70,27.75
9838955,4973286,6.73,72.06
9059032,9396608,4.20,321.50
1535629,3976206,0.61,1098.36
7199758,1713905,3.25,78.07
8364012,5216,7.25,0.06
3965016,8109560,9.35,24.54
6100639,555136,3.53,18.09
1428850,4258870,5.59,12.98
3163246,3706332,9.25,9.14
8770130,5169602,6.76,66.29
2679419,2042947,9.63,3.94
919861,3554839,9.52,2.41
2677480,8244491,0.88,1909.45
3850521,7648585,3.58,153.69
924826,7108904,4.01,27.30
9966496,1910383,2.91,150.34
6249994,2612860,6.34,27.13
8393256,1271948,2.43,120.38
9205538,9183402,4.64,261.95
5082529,8491517,7.70,48.56
3231771,3731712,2.82,101.05
5545716,4185019,4.23,86.73
107526,3491694,7.85,0.41
9410849,50774,8.51,0.44
5433001,5338399,2.91,228.79
5801313,518513,5.82,5.92
6660168,5278356,7.13,46.17
3407616,4825096,6.09,29.55
6215222,4168360,7.57,30.17
9935927,6608165,0.99,4467.56
9461269,3613044,6.13,60.75
4956734,8243564,4.11,161.04
3512613,7314802,0.36,13193.71
4850457,2030037,5.12,25.10
588133,21618,1.21,0.58
2079635,5111437,5.21,26.16
4002579,2476966,9.65,7.10
6153426,2857210,9.93,11.91
6832225,4477738,9.69,21.76
4852599,9899813,8.56,43.73
1514941,4066619,3.07,43.56
233563,5725205,3.45,7.49
2382841,3018542,6.22,12.43
28628,4670654,5.73,0.27
4575651,2839731,6.55,20.24
5925833,8412609,3.02,365.07
9610615,1414021,2.32,167.87
2183155,3004769,4.34,23.28
5725118,4855006,9.41,20.95
1665363,5700032,5.00,25.36
6064568,7923251,2.38,567.34
8962615,8075787,0.83,6943.14
8932853,7133258,7.26,80.66
8252278,8264655,4.40,235.00
6196795,5211618,3.62,164.03
5212192,3725988,3.22,125.16
1049299,2401335,5.15,6.33
16424,7299277,0.26,117.05
7666783,6981737,8.20,53.08
1393822,9050297,3.00,93.43
8792332,3751598,5.73,66.95
8274507,8413903,8.99,57.43
4352736,8786723,1.15,1936.41
5777763,9582616,2.41,637.47
4260082,1932714,9.82,5.70
513181,5184555,7.61,3.07
1410187,4848042,0.58,1340.33
7400874,1704053,7.93,13.39
9393351,3309782,0.76,3634.78
6710125,5458142,1.79,764.25
1868547,3491155,4.34,23.15
7731928,1355514,5.01,27.86
3180038,5291588,8.70,14.82
621185,2203841,0.48,391.15
9344156,3040686,1.19,1347.31
3369133,3537511,0.66,1821.91
4700641,8220039,6.58,59.49
8715152,5320607,8.52,42.65
7473763,7682871,4.92,158.36
9917234,5417910,1.23,2366.58
358038,8351612,6.25,5.10
2728773,1367055,2.37,44.40
3635288,8906554,5.20,79.82
8451372,3143770,1.58,709.25
4816377,5632879,0.93,2081.81
3543104,4674105,0.97,1166.56
2423069,2675011,1.13,339.36
672134,666276,9.16,0.36
2293069,2481993,8.47,5.29
4248339,5732413,3.88,108.13
3182726,5459403,0.99,1193.16
6990980,8038190,2.33,689.76
7904500,5735230,9.51,33.42
8867751,1115762,2.69,91.57
5686141,3680673,5.53,45.63
3357520,6731114,6.51,35.59
7760223,3302477,5.00,68.44
252396,3508229,9.08,0.72
8739947,960206,1.64,207.13
7649869,545263,4.33,14.87
1432044,9897826,8.81,12.18
6136773,647060,3.23,25.36
8171315,5870612,8.77,41.58
4896559,2647330,7.17,16.83
1293538,2471173,3.64,16.09
6261608,8174867,0.50,13725.30
3222720,9606488,2.15,448.27
2483291,2172417,4.95,14.71
32174,5664018,1.28,7.45
5823481,3513862,1.91,375.10
3912745,8161026,4.05,129.62
1820027,7663896,8.95,11.62
380399,747402,2.88,2.29
1302003,5931510,4.74,22.96
6382896,7197873,7.99,48.06
1703733,9400454,9.05,13.05
9793610,8072203,9.59,57.32
3943798,1961110,3.99,32.46
8650756,9848644,9.62,61.41
809320,8372478,1.38,236.54
7422165,3071758,0.21,33282.84
3848520,5272457,3.33,122.46
5527740,8145006,3.97,190.91
2376095,6320296,5.90,28.80
1281135,9304064,9.24,9.32
3705687,5956883,5.34,51.57
8735068,7710288,9.11,54.16
3229337,8834727,4.94,77.98
15725,8905567,6.85,0.20
5772110,5997614,5.68,71.63
6464476,2689048,4.16,67.18
1786319,2045733,4.14,14.23
6091865,1150801,1.00,471.58
8658212,5440505,3.65,235.31
5780589,3684098,2.00,354.57
5643416,2887904,5.54,35.38
5610658,3571939,1.58,535.64
1907558,7461889,3.72,68.58
1349742,5698933,6.57,11.90
8725677,3331857,9.93,19.67
4251980,7289540,7.57,36.08
6207420,149382,6.93,1.29
5005455,5749613,9.05,23.45
802511,308550,0.72,31.59
9096698,8840584,9.31,61.92
5359222,8368151,0.14,155596.66
2623641,913566,8.64,2.14
8432895,5328883,5.86,87.37
2258587,4862113,1.05,659.58
2866232,579272,2.61,16.32
7681013,7123889,9.92,37.10
6100806,1013866,6.31,10.37
4376179,3498599,2.23,205.35
1161871,2908470,4.77,9.92
4708073,6996160,2.00,547.66
9436294,5901014,0.74,6806.21
4071422,7348393,0.35,16170.94
5105532,6132653,2.99,233.41
623420,1390848,2.92,6.79
8989940,3980507,5.01,95.10
3476155,7149400,3.96,105.78
3413822,558300,6.10,3.41
7649034,4267890,7.73,36.49
3038149,1440080,2.94,33.84
9859060,3226372,0.29,24634.68
2173639,9009902,5.22,48.02
8156569,3681035,9.04,24.50
1344044,60462,0.75,9.70
9254879,2981992,9.65,19.80
3499541,9328309,7.43,39.44
9382579,3488059,5.41,74.65
8683451,4603593,2.31,499.33
9804336,7411171,6.59,111.51
9751344,4897947,6.51,75.14
4476005,518988,5.21,5.71
7267767,373728,5.11,6.94
257334,7752764,7.45,2.40
9518925,4778541,9.55,33.29
5804120,547959,2.34,38.81
955243,6906946,8.40,6.23
2773652,4965164,3.34,82.49
5809720,4011102,8.03,24.11
6843536,3455390,3.96,100.54
1339483,4457444,4.82,17.17
8774491,9721994,9.34,65.20
9540419,9599585,4.60,288.87
320767,3445616,1.19,52.27
6438746,1599416,4.99,27.57
2154869,9071412,2.18,275.01
2537863,8538755,2.93,168.11
2542217,4101200,9.40,7.87
6781869,4851187,1.51,958.37
5661003,7787256,1.62,1121.34
3795191,1065458,8.00,4.21
7066380,408604,7.32,3.60
1196435,4753670,3.63,28.79
3668459,7762590,4.92,78.39
707777,5054608,7.02,4.85
5021397,680953,1.76,73.85
5552035,7298110,7.82,44.24
7965991,7555911,8.10,61.25
3429519,6162874,7.95,22.31
4459035,532123,9.24,1.85
2096272,4998457,1.27,432.29
2456617,6397592,3.70,76.78
5343573,2942153,2.60,155.23
7161520,8722405,5.28,149.46
4843400,8241614,5.95,75.29
7931649,2598876,1.41,693.02
5932604,6701596,4.49,131.47
8280575,799517,8.32,6.38
7735270,4824185,9.62,26.92
9255009,5378006,5.33,116.82
4062188,2391064,8.92,8.14
2088361,999729,6.85,2.97
6991499,3797243,7.81,29.01
4414315,1627852,0.31,4990.34
9856979,9210548,2.69,839.03
5957960,5852432,6.22,60.07
7200585,8891047,6.30,107.69
7951856,5096643,9.22,31.82
1952784,8019211,4.80,45.31
4466391,4347426,5.08,50.30
2275901,6879477,7.93,16.60
282729,4838201,3.46,7.64
3948710,6924387,6.81,39.33
6226065,9377790,1.22,2601.84
7410320,7269415,0.49,14820.81
9339028,2610312,0.23,29898.10
9362046,6674959,1.76,1349.37
7700953,3462159,2.15,385.71
6610447,1663129,3.05,79.01
1848143,5159664,2.56,97.45
8304579,3665220,5.12,77.49
851655,8478776,6.86,10.23
2276229,4042154,8.13,9.30
8359844,7029023,0.97,4156.09
1452542,474462,8.41,0.65
4978938,4309692,3.35,127.26
8613965,7059019,4.79,176.66
8880983,2657098,0.34,13533.28
7673421,1924136,7.16,19.24
7598192,4897016,9.08,30.12
9430502,4198581,4.24,146.93
4658269,3113810,9.94,9.79
901346,8628626,9.33,5.96
4577659,2254108,1.44,329.84
3053678,3383620,4.31,37.11
6268744,2823431,1.29,712.57
9518827,9947270,8.10,96.39
6111181,9453146,0.30,43905.53
2758832,4249719,2.68,109.09
8734180,5075358,4.92,122.08
7606104,4114433,4.11,123.62
2371583,2526515,5.73,12.19
153472,8902362,0.15,4290.68
869811,2007007,5.50,3.85
1960377,5131065,7.12,13.26
903730,8572946,1.59,204.11
1481942,4494569,5.67,13.84
8509408,5065624,3.10,298.62
1765740,3745313,4.92,18.20
6966646,3150414,8.17,21.93
2759227,5426275,3.31,91.13
9617885,5715531,8.71,48.37
9210605,3531420,9.29,25.16
8122026,4266236,6.44,55.67
9027757,3367055,8.45,28.40
3609228,3354640,2.29,153.91
9202974,2695247,3.25,156.58
5391804,2940917,1.33,598.39
5853383,4641673,5.88,52.37
7431713,8038778,3.80,276.16
4624878,7791429,2.99,268.29
5270393,1425718,2.15,108.32
7436418,6793359,6.57,77.99
7163994,9684682,9.76,48.64
295859,7031302,9.08,1.68
9777532,9695009,5.38,218.44
5410944,9352552,2.00,843.31
5984799,2932264,1.80,360.06
3981375,8292375,7.33,41.04
5575646,8812948,7.45,59.10
5540318,7989309,5.93,84.07
7435602,7793995,7.96,60.96
6385504,309269,8.29,1.92
7950942,6190033,4.10,195.45
6089096,6315395,2.62,375.03
6889790,604076,2.78,35.87
4108366,4832686,6.51,31.27
1170404,2598638,7.40,3.70
1661352,5627524,8.18,9.32
4073469,7602262,8.85,26.36
27191,2787102,6.44,0.12
3377222,4107595,2.05,219.87
9742632,9846073,7.89,102.79
5352220,4747029,9.54,18.64
4475953,8639531,0.79,4128.01
1775068,3824458,9.12,5.45
4067561,803991,6.73,4.81
6304717,2050003,0.83,1247.79
7952053,4310840,9.81,23.77
2377068,8500065,7.84,21.94
9257368,7878530,3.59,377.42
2848306,8858350,9.57,18.38
1869488,7017738,5.83,25.78
8058136,3653537,4.34,104.15
4931372,5733780,0.75,3314.99
2863247,8084093,5.18,57.66
8106522,4427702,6.74,52.74
9049812,7916878,0.67,10756.61
4693744,4654937,0.34,12835.26
9881476,2389079,3.22,151.85
761840,5440740,5.04,10.87
1354557,2776850,7.45,4.52
6031603,9605557,7.50,68.66
5962395,3781588,1.03,1422.23
4636712,5781047,5.22,65.61
831917,7807802,0.07,85064.73
1232791,6726999,7.10,10.97
2372318,9965359,8.43,22.20
4501700,4388220,1.95,345.90
3921801,3842674,9.98,10.11
6941436,9524610,5.47,147.46
4115854,6104034,0.65,3995.43
7184946,9341878,4.86,189.95
120549,7320378,1.09,49.66
916652,1448114,2.80,11.27
7736648,9423827,5.03,192.25
4935119,735141,1.93,64.89
6413339,8276305,5.14,134.14
8944537,6974059,3.50,340.16
1111544,6274472,9.10,5.62
3365593,2531578,3.95,36.44
9891881,2108707,9.68,14.85
2675845,9636056,2.36,308.39
9206362,6903264,4.01,263.12
577452,5996869,5.47,7.74
1749214,1357217,8.49,2.20
421514,2723941,3.51,6.22
943135,2269296,5.09,5.50
5787428,3790578,5.00,58.47
3743856,8270787,5.72,63.07
7635467,6585885,6.10,90.06
9447790,9734721,9.71,65.16
5952915,6235050,7.31,46.30
7063398,1920859,3.18,89.70
1948898,5617860,6.92,15.28
1003889,417182,2.08,6.43
7489675,9647624,4.32,258.18
3293061,5031562,3.35,98.60
9192498,8112762,3.86,334.51
7032206,372283,5.25,6.33
7218923,928947,8.62,6.02
7907614,5552275,0.97,3120.93
1852839,3166889,7.37,7.20
8347523,597244,1.39,171.36
2158939,2844355,4.00,25.66
8355422,6288902,0.97,3737.16
9856431,804355,7.62,9.11
1813212,7106677,4.40,44.48
1692413,616916,1.47,32.35
1391323,2638722,2.47,40.24
5459694,4380408,4.96,64.91
6320775,2028633,1.48,391.32
7994215,2569852,7.00,27.98
7840393,3639675,5.76,57.31
9345378,8162532,9.18,60.43
7765663,9803903,4.91,210.33
1395325,5612719,7.80,8.59
7437548,5148499,2.69,354.08
3785714,7763568,9.42,22.08
1372362,9143749,0.04,459581.41
6587144,359872,8.63,2.12
1788346,6003111,9.95,7.23
929867,6814021,1.50,188.40
4340826,1411076,1.69,142.94
3236444,601339,7.33,2.42
9834230,8503152,0.48,24671.29
9907993,9911072,2.61,962.03
2343021,9537260,8.17,22.35
684726,7715435,0.04,184750.14
7480823,3458651,8.65,23.10
5516504,9469732,5.33,122.83
9892468,8471666,9.84,57.80
946770,2419013,1.28,92.74
1260816,7410246,2.87,75.59
3758886,2626954,2.66,93.11
7041306,8483111,8.15,59.98
7201661,3995462,2.15,415.16
5053357,5415447,1.57,737.12
5463690,3812412,4.81,60.15
3228550,6392327,0.79,2220.06
6385630,822147,1.59,138.60
8969734,7023906,7.93,66.90
8586078,9000044,5.14,194.84
3409852,7011720,9.23,18.74
4349512,5638150,0.56,5286.94
540551,5730728,3.53,16.57
2621583,8992348,8.50,21.76
1843218,7703503,6.81,20.43
334692,4549820,7.42,1.84
302483,3300298,2.07,15.57
4820482,1364818,8.71,5.79
5086770,3039537,7.84,16.79
4249878,265761,4.85,3.20
6783082,9894199,0.80,6985.61
7588486,3910779,4.70,89.60
7883783,4055988,1.85,624.10
5397092,7484540,3.65,202.54
9719992,8915241,0.54,19605.85
9594168,6577299,5.36,146.48
3666878,7543159,1.66,670.21
4898764,1727534,7.94,8.95
5126343,1895671,3.37,56.98
9675863,3970715,2.36,461.82
5407371,5195644,9.14,22.46
6118842,2215973,8.13,13.69
1526952,3611151,2.01,91.30
2650504,6535722,8.04,17.87
2467446,270190,9.04,0.54
7849333,4635388,3.73,174.43
3340389,893098,5.30,7.10
9574148,5474860,1.53,1488.26
4981935,658450,8.51,3.02
3949723,812295,7.41,3.90
4969808,340482,0.81,171.88
1888691,4375623,0.55,1840.10
9103145,1979033,8.04,18.61
480227,9447107,3.77,21.26
7690892,298230,7.91,2.45
9211556,9350303,9.73,60.67
4186312,2428079,8.84,8.67
7160837,5103885,2.73,328.10
888093,1072867,3.03,6.94
4284891,9269071,7.45,47.73
6674887,2699793,1.75,394.86
4216656,1651705,6.30,11.71
9590781,4397046,3.30,257.65
5798076,8379697,2.96,370.52
5064021,9298186,3.55,248.91
8336018,1284031,0.93,834.18
1598794,8633152,4.80,40.02
432126,5257697,4.16,8.75
5877246,8008499,9.07,38.22
2571419,1111648,3.22,18.34
9762255,122164,7.82,1.30
9546819,4618575,2.88,353.84
2085479,6181591,9.57,9.39
4554276,6131340,7.15,36.43
8193442,3437482,4.03,115.82
3441141,2049236,9.69,5.01
2829145,7806800,2.63,212.58
5373076,116625,3.45,3.52
5338865,4094426,7.84,23.71
7064942,6178526,4.01,181.18
6673325,4108560,2.75,242.68
7880474,4658540,8.93,30.75
1927603,6494667,9.00,10.30
5444413,8207249,7.26,56.62
9932494,4599363,8.05,47.03
8048422,1203550,3.16,64.76
7837344,7550821,2.72,532.84
4906296,5055898,7.15,32.35
6845551,9156346,5.10,160.67
6281417,1492360,3.51,50.65
8882465,2539979,9.97,15.14
7445498,9663731,0.40,30384.98
9563477,761124,1.13,381.33
7326488,8297493,6.43,98.09
2428873,4275962,2.17,147.13
278017,185718,8.15,0.05
3031111,1052202,1.85,62.46
7584545,789180,3.14,40.46
9578215,9668590,2.25,1218.84
755908,8984267,4.61,21.32
2901158,6786598,2.29,249.49
7231227,7228219,1.78,1106.94
1439480,9154284,7.85,14.25
8393228,2400525,3.15,135.64
3612702,4692044,8.60,15.29
1596416,1991128,4.99,8.50
7718873,4335830,1.92,608.71
761694,3315458,7.23,3.23
8698113,5013437,9.87,29.85
1730085,4177022,2.97,54.60
7509248,7460152,1.55,1548.25
8462054,473792,4.31,14.39
6251412,316940,1.77,42.37
7998166,1227327,5.53,21.38
4748294,3091450,7.61,16.90
6261925,1444271,0.60,1677.64
9297760,5812414,6.39,88.32
2905649,3108548,4.87,25.39
4340019,7503083,4.66,100.15
2813121,9927633,2.38,328.57
3547911,589639,7.46,2.51
135132,664968,1.11,4.88
9397009,4915090,4.58,146.86
121266,2899018,6.20,0.61
3703084,5736025,4.61,66.80
6017548,5742293,7.43,41.73
5461298,1745250,6.32,15.91
6137745,8784484,4.88,150.96
4094875,5313298,6.91,30.43
7317834,614896,9.34,3.44
3899600,520120,9.38,1.54
9478817,4521654,9.80,29.81
1439,9617900,2.44,0.16
5321801,118451,3.72,3.04
3944024,4008464,0.08,176953.52
4348979,6942428,1.39,1044.84
2475342,7034617,8.84,14.87
751487,1696402,8.31,1.23
1062296,7493061,6.48,12.67
6255424,2441071,0.28,13226.86
1950116,1115205,8.47,2.02
7014802,6312824,0.12,211131.80
8491906,2887825,1.20,1127.06
5047728,8353884,9.71,29.87
4261667,3273558,1.65,341.42
711255,6865914,2.99,36.49
8860471,2635760,0.09,205421.43
1201634,9877079,7.28,14.95
7027369,8686223,2.19,852.04
8169125,355455,9.51,2.14
3840014,3989221,9.68,10.92
4088095,7687309,9.33,24.11
4569782,3621836,0.90,1355.02
5080399,5614254,0.96,2085.65
1745745,5377515,7.54,11.02
7228487,3704771,5.19,66.42
5753581,6495309,5.70,76.63
3028336,9907693,0.66,4643.48
5890305,6107871,5.97,67.44
5234168,5651633,1.04,1836.84
1223443,2452380,0.02,460817.22
1868553,5137171,1.86,185.92
342359,8624327,2.52,31.08
263339,5208943,3.69,6.72
4587252,2237393,6.06,18.68
528002,7752360,9.46,3.05
4513772,8965094,9.54,29.67
2400415,9663095,4.04,94.68
6083141,481932,4.64,9.10
827266,5783826,7.62,5.51
3712526,5912483,9.34,16.78
8372883,2958266,7.45,29.81
7200518,6374230,9.80,31.89
9410083,1651727,0.50,4110.40
9448915,2620489,2.32,306.07
6467893,9034177,4.47,194.85
594384,928991,3.50,3.00
1780041,587918,2.89,8.38
870436,6233638,1.84,107.51
2395587,8228901,0.01,15537063.91
1438860,9774584,4.11,55.49
9797901,1627959,9.43,11.98
7226206,1176727,1.96,147.76
1168448,6364318,1.63,186.29
4110017,8509282,1.41,1171.43
9784023,1186135,7.74,12.94
724605,398601,2.80,2.46
3825704,5907241,9.63,16.26
1769712,9250525,1.01,1065.92
2598860,8220753,9.53,15.71
9548245,5894122,2.15,809.42
5029093,9312097,0.87,4101.87
6041288,2010928,2.04,195.02
9740553,4928633,7.05,64.48
2128260,5307000,2.68,104.66
8191065,6301455,7.04,69.44
9524649,2982030,3.94,122.24
602114,7776819,8.23,4.62
6055290,5332188,9.92,21.92
8868756,9428576,4.45,281.43
5392325,3691535,1.16,980.45
5571752,486207,3.65,13.53
8217438,4990022,8.47,38.17
4666833,5791549,7.86,29.23
5739834,322087,8.33,1.78
7638375,3325916,1.72,575.51
6905853,2635358,2.00,304.63
839586,7231486,4.24,22.54
3732732,1239350,3.17,30.76
1580341,1758859,4.66,8.55
1716499,9793408,6.36,27.76
5167400,6747602,4.66,107.02
3899431,2974468,0.41,4629.89
4669035,2098128,8.48,9.08
3102048,2580055,5.34,18.72
3504996,5199946,2.64,175.05
162980,540705,6.26,0.15
6109866,2390444,2.97,110.55
390730,7567895,4.32,10.58
8658628,9645886,6.50,131.88
2386647,7036378,0.83,1608.40
4171798,3237051,4.97,36.49
4989371,3500300,8.84,14.92
9946643,2869400,0.59,5461.17
9327285,9995912,4.35,328.60
122535,5694086,8.54,0.64
4325728,3234295,3.00,103.54
8932617,2812547,5.76,50.62
8947112,7898156,2.40,815.88
6690013,1763603,9.11,9.48
1860617,1709059,6.18,5.55
8392524,706463,4.06,23.99
6028654,9625821,6.01,107.06
5811842,7293042,6.25,72.35
9213260,5590393,6.12,91.64
6587170,7724535,5.15,128.24
1969272,2492220,3.49,26.82
5912886,7345122,10.00,28.99
8093596,8532487,2.18,967.09
7358375,1943364,2.80,121.86
2500799,711198,3.45,9.99
2867162,281713,0.04,30641.22
2323275,2726852,3.86,28.33
8452177,297478,9.90,1.71
5886488,5883445,1.41,1155.24
1153763,8924457,4.39,35.70
3752365,2574294,7.25,12.28
5794568,4051664,7.81,25.66
6891589,4207145,6.88,40.89
2507525,5211480,5.12,33.21
341762,9919319,5.31,8.02
205070,1090174,2.74,1.99
505521,1693155,2.35,10.36
8593678,8763727,3.33,453.73
81635,2327385,7.43,0.23
5230684,4034950,6.41,34.28
4012748,8674718,2.35,420.01
1901728,9706061,2.93,143.64
754142,6363910,8.56,4.38
417562,9855404,1.78,86.52
6566106,8348923,7.07,73.13
5157339,1957438,4.63,31.47
2824067,6749989,9.82,13.19
3409958,4220185,6.12,25.66
1910469,971953,3.29,11.44
4091997,5011068,5.67,42.54
953875,9623268,9.41,6.92
6775844,2366742,4.00,67.00
2336283,5652364,4.12,51.84
1388754,9969659,9.40,10.45
8790119,3923443,5.52,75.47
1405777,7727402,1.44,350.05
311639,5446471,8.81,1.46
1038369,9282455,0.07,116531.37
1755981,9150380,2.39,186.94
7716432,9951054,9.32,59.05
8548189,8657109,4.60,233.85
2193673,9249917,3.47,112.71
3610154,408839,5.12,3.76
8712423,5297430,9.74,32.49
9500365,9871871,4.19,355.96
9900999,9918554,2.22,1326.46
4495148,2757343,10.00,8.27
5219850,4656373,3.02,178.17
1478985,8349146,5.26,29.84
6816046,8482533,6.78,83.83
1098480,6419703,3.88,31.27
3302242,7657341,5.14,63.76
679481,8870066,1.40,204.06
5177555,9740363,8.05,51.87
3388132,2396259,8.75,7.07
7004340,5484839,6.51,60.44
6481620,1121720,9.14,5.81
1915671,524051,6.74,1.47
7159019,4427903,6.48,50.33
6141442,103302,1.87,12.07
1371734,8061786,0.20,17891.45
1812921,4324803,6.47,12.49
7340116,8119453,3.23,381.65
8861781,3620389,9.14,25.65
6770105,1536967,5.33,24.43
4114225,7583477,3.47,173.28
3662287,1319979,3.65,24.27
2156684,8480521,0.77,2047.72
1915320,4687405,2.64,85.82
6898362,295605,4.56,6.53
7874733,1586200,1.45,394.33
378011,7080881,6.07,4.85
4763993,5366495,2.07,396.32
876875,699999,7.97,0.65
223381,6721062,5.38,3.47
2144672,8239985,5.52,38.75
1608481,2940305,6.46,7.55
77360,6876531,6.95,0.73
2367431,2983151,7.85,7.65
9779730,7724353,10.00,50.42
5796754,2403063,9.94,9.41
1096638,7072879,6.28,13.14
4310645,2603598,8.20,11.13
2616927,751650,7.28,2.47
5557828,4754935,5.31,62.56
5275307,5511616,3.70,141.67
4261876,7725640,2.21,448.10
6150184,6039092,6.67,55.78
6492721,1035585,4.16,25.89
9248692,1298209,5.42,27.24
2614721,1798039,6.19,8.19
3071923,3553806,9.29,8.44
5785088,9291789,6.15,94.84
8870228,4857102,3.87,192.45
4449062,1807057,5.81,15.91
9755808,1647194,6.86,22.80
2617314,9079612,7.93,25.23
9481819,9067207,9.39,65.12
9107658,5522702,7.99,52.59
2686780,3718274,5.06,26.09
2646968,6861454,6.90,25.43
1921742,949777,4.08,7.31
488843,7163493,8.12,3.54
3726015,9951332,0.03,3371832.10
3705208,7855504,0.66,4437.36
8514173,4380760,5.84,72.88
7721773,2549984,4.82,56.66
920705,6011145,6.76,8.08
5122805,5529942,9.63,20.37
6575432,4856387,4.26,117.19
2853550,920820,0.34,1474.48
2828330,7854382,7.11,29.35
4271148,9006464,8.11,39.04
8700553,3834880,6.92,46.46
77954,5126111,6.58,0.62
9022357,28728,2.56,2.64
1024711,1147484,7.27,1.48
9259816,2608810,4.84,68.80
9873394,4891408,4.14,188.38
7581042,3981620,2.67,282.28
3908091,6048637,3.34,141.82
5138370,4031773,9.70,14.70
1193082,9261619,6.01,20.38
1933335,2988415,4.23,21.50
684893,4042966,4.32,9.90
5793114,4729693,2.58,275.21
5563335,4187665,6.68,34.82
4445568,1335173,9.03,4.86
1077365,5145438,0.33,3497.98
3179506,671209,4.68,6.50
8596274,9509750,3.10,568.30
2579969,7354139,9.02,15.56
174819,8126210,4.40,4.89
6016989,5153226,4.44,105.00
7011117,6319584,5.67,91.89
5340719,2810403,7.41,18.24
7895533,2098324,4.38,57.62
5215239,376875,3.07,13.91
2783621,849948,4.58,7.54
3045606,4976104,2.02,247.32
2610949,640275,0.16,4613.15
8074453,1845745,1.50,444.95
506135,4643487,0.20,3808.06
2221052,2503919,3.79,25.86
5722647,5046176,5.98,53.97
8101422,8812400,5.94,135.11
9441118,2793643,5.88,50.89
9615575,1924503,8.04,19.12
8601689,3305973,3.37,167.10
4949125,3930850,7.37,23.92
8088848,2529151,6.17,35.90
4961499,8242901,9.56,29.83
3856585,4865490,7.27,23.70
5091122,1141741,1.17,282.03
6365471,3329524,5.27,51.01
1187020,696874,4.18,3.15
9390274,8100778,5.78,152.00
8383030,2623734,8.20,21.82
8700398,7112511,7.20,79.67
3290451,3265431,9.62,7.75
6138146,7763563,2.93,369.69
8641875,3388617,6.37,48.21
512462,2825461,2.45,16.15
3035792,8978816,7.20,35.09
8748262,3414332,3.48,164.97
7790129,5779394,3.67,223.44
612148,4001113,4.72,7.33
6013497,7481503,2.92,353.22
2771610,7056853,9.50,14.46
2964779,5749680,8.41,16.06
3102571,504290,6.56,2.43
432581,6637729,1.75,62.41
2174317,8822715,0.35,10179.64
4282755,8359429,0.96,2586.90
4314806,6799521,3.15,197.84
3270001,1244416,3.27,25.36
7165432,3626713,9.88,17.76
7682586,1416106,3.06,77.77
3213530,8610636,0.75,3275.19
9100476,5129274,8.67,41.43
4452993,9223685,8.51,37.80
2428162,3622101,6.32,14.67
7546840,7821854,8.78,51.10
64698,7062229,0.37,220.92
97768,7044680,2.27,8.91
6463990,6958298,0.11,269724.00
2789514,1885964,3.17,34.85
2006151,5996244,4.43,40.97
9128173,1575065,6.06,26.10
4852356,2340351,1.06,680.19
6641852,8858645,3.52,317.63
1816508,7178965,3.68,64.20
6011518,1859506,5.07,29.01
7001307,2828387,2.62,191.97
8496632,2469043,6.74,30.85
4476852,7639528,5.75,69.06
5945884,9978459,5.23,144.72
7308408,9852454,1.51,2117.68
874617,3365207,6.83,4.22
5166742,7455256,4.37,134.63
8743567,6038118,2.06,828.38
1198714,5035217,0.75,721.87
8354426,2839010,2.37,281.00
2135375,2040854,5.75,8.80
4821149,7350510,6.25,60.47
4326432,3250008,5.07,36.48
8985469,3938700,2.14,516.24
9788905,478112,2.84,38.78
6492932,1052702,4.47,22.80
6938261,1546505,3.44,60.34
3573062,1918235,3.16,45.78
8645225,5617009,0.40,20208.95
7383580,4423851,4.93,89.83
8062411,3507936,6.65,42.74
9562705,1451080,6.15,24.51
9442263,3329506,2.00,524.44
8332470,5606083,9.13,37.41
5290814,9472859,3.93,216.59
8525889,1952150,9.08,13.47
2758153,885207,6.76,3.57
9656391,9319967,4.27,329.60
5463068,9861193,2.54,556.16
9462730,4705111,2.09,677.92
3011377,7943454,8.91,20.11
7068866,7487607,4.37,184.97
9539148,1588344,6.97,20.83
4287067,6283250,4.72,80.64
6656234,8119312,6.78,78.47
1923524,3436141,3.24,41.99
1363965,6232865,1.39,295.46
6947590,1980653,0.61,2455.29
8773790,4481295,9.86,26.99
5755570,551703,7.91,3.38
4880345,3242287,8.83,13.54
3663941,636448,4.76,6.87
80696,8676581,3.11,4.83
4339570,1888674,7.92,8.72
7638012,2018345,3.94,66.37
8719609,8338377,4.14,282.90
7638043,654831,6.58,7.71
7663375,6311305,3.34,289.01
174713,3217001,3.13,3.82
8153862,3032969,4.47,82.66
7239682,4174641,5.71,61.77
9337179,9254565,3.09,603.22
1011581,2030282,6.37,3.37
2532810,5048132,3.51,69.33
3594219,2427046,3.63,44.26
2013327,2138339,4.38,14.98
5608399,4586118,8.31,24.86
9755126,9949964,5.11,247.81
